Unnamed: 0,Date,User,Tweet,Emotion
10774,2019-03-31 17:06:57+00:00,sammuthu2006,rahulgandhi siddaramaiah rahulgandhi should avoid repeating issues in the of it where every bit telecast rather rahulgandhi should concentrate on state specific issues for his speeches try to speak one or two sentences in local language,neg
10775,2019-03-31 17:01:45+00:00,HR_Manojkumar,"nobody asked for a ram temple in the country people want education jobs drinking water healthcare pensions and farmers want assistance narendramodi arunjaitley 
can we stop doing religion based politics incindia bjpindia rahulgandhi loksabhaelections",neg
10776,2019-03-31 17:00:06+00:00,dixit22_,if rahulgandhi won both seats than i think he will keep the wayanad seat and from amethi priyankagandhi will contest bypoll neeraj interceptors loksabhaelections wayanad amethi,neg
10777,2019-03-31 16:50:20+00:00,PriyanshiChakr5,"rahulgandhi why he is giving this report to you 
are you going to give this to pakistan 
narendramodi
nirmalasitharaman",neg
10778,2019-03-31 16:45:36+00:00,IwithTRUMP,"already u lost a seat of madhubani loksabhaelections 
tejaswi rjd amp incindialive rahulgandhi 
who know about vip 
beewkoof mahagathbandhan 
either rjd or congress should fight from this seat",neg
10779,2019-03-31 16:43:03+00:00,AKLalB,suryaaalok manojtyagidilli kapilsibal bjpindia kapilmishraind swamy vivekagnihotri piyushgoyal gopalkagarwal zero loss in employment during narendramodi on the contrary it multiplied this time zamantzapt of kapilsibbal rahulgandhi soniagandhi incindia on each seat zero seats mainbhichowkidar loksabhaelections purigandhifamilychorhai wayanad mainbhichowkidarhun india,neg
10780,2019-03-31 16:32:32+00:00,DGhosh75,rahulgandhi what else have you done for amethi talking about whole indiashame on you loksabhaelections  for modihaitomumkinhai,neg
10781,2019-03-31 16:28:40+00:00,DGhosh75,rahulgandhi your family already made this country a scrap loksabhaelections for modioncemore,neg
10782,2019-03-31 16:25:09+00:00,newsuntold, indianairforce   aircraft of high value and  mi  helicopter   crashing  in  days period killing pilots unacceptable nsitharaman narendramodi answer  these lives tvkannada manoramaonline rahulgandhi bjpindia tejasvisurya bjpkarnataka loksabhaelections,neg
10783,2019-03-31 16:23:53+00:00,Maango_maan,as soon as i type pappu or  i get a smile on my face with the funny hashtags attached with this name rahulgandhi what an embarrassment of an image you have made of yourself sandipghose shefvaidya  what do you think loksabhaelections,neg
10784,2019-03-31 16:14:32+00:00,pcjodukallu,"inckarnataka rahulgandhi incindia  who introduced angel tax 
 mudra scheme already exist in india  as easy credit  facility

loksabhaelections 
bangalore karnataka",neg
10785,2019-03-31 16:01:51+00:00,cpomanish,"rishibagree what will happen if rahulgandhi looses both seat 
newsagendaindia 
loksabhaelections",neg
10786,2019-03-31 16:00:13+00:00,MaskManusya,rahulgandhi should keep wayanad seat if he wins from both seats give amethi to priyankagandhi if she doesnt contest loksabhaelections ,neg
10787,2019-03-31 15:52:16+00:00,Yasir_bangalore,"inckarnataka kpccpresident rahulgandhi hddevegowda kcvenugopalmp dineshgrao siddaramaiah hdkumaraswamy myaskhi pcvishnunadh manickamtagore mlayashomatit nsuikarnataka iyckarnataka karnatakapmc incindia hkpatil it was a sea of people to listen to rahulgandhi hdkumaraswamy 
maithriforkarnataka will be a game changer

loksabhaelections 
ekhichowkidarchorhai

jai hind jai karnataka 

inckarnataka incindia priyankagandhi",pos
10788,2019-03-31 15:39:43+00:00,SVK999,presuming that sir rahulgandhi leads incindia led upa to victory in the loksabhaelections and becomes pm how will he bjpindia react what will happen to sir narendramodi and other chowkidars,neg
10789,2019-03-31 14:57:13+00:00,Arvi_N,"manakgupta rahulgandhi bhagoda bhaagrahulbhaag
scared of smritiirani and you running away from family adda loving it loksabhaelections mainbhichowkidar wayanad",pos
10790,2019-03-31 14:51:57+00:00,sushil_upadhyay,"incindia rahulgandhi it seems the confidence level of him is already broken hence if possible ask him contest from two more places to ensure win from at least one place however  winning from amethi is daunting task for rahulgandhi 
modifor",neg
10791,2019-03-31 14:43:49+00:00,mads_aries,"unsubtledesi gosh
just stop it people 
i will choose a leader who only has secular credentials 
can we put religion aside and just focus on the real issues of poverty unemployment healthcare 
god is one we give him different forms loksabhaelections narendramodi rahulgandhi",neg
10792,2019-03-31 14:41:58+00:00,ankurin2006,sometimes i wonder why rahulgandhi adament to make his career in politics even a common man successfully develop name for themselves by this age he can easily put a fight to kapilsharmak loksabhaelections mainbhichowkidar mainbhiberozgar,pos
10793,2019-03-31 14:32:30+00:00,ceo_at_redian,ashutoshb priyankagandhi priyankac jhasanjay incindia rahulgandhi rssurjewala like arvindkejriwal had in  mainbhichowkidar loksabhaelections purigandhifamilychorhai,pos
10794,2019-03-31 14:30:34+00:00,DevendraVerma,"republic we will agree only if arvindkejriwal rahulgandhi endorses this video

nation do not trust anyone else than the supreme

the video will influence
loksabhaelections ec should ban it

modionrepublic 
maywitharnab",neg
10795,2019-03-31 14:13:41+00:00,PMManjunath3,rahulgandhi rahulgandhi as incindia is a secular party and requires support of all religions so please gather people from all community and conduct meeting it would be great step towards elections apnavotesahihathmedijiye elections congress rahulforyoungindia rahulgandhi,pos
10796,2019-03-31 14:06:57+00:00,SurajVAgarwal,"rahulgandhi ive been working on similar ideation projects would be glad to implement those no matter who suits on the iron throne of india
loksabhaelections forindia workcomesfirst toindia shapingindia narendramodi",pos
10797,2019-03-31 14:06:11+00:00,sidcantclick,"freedom of speech amp exprsn amp secularism is so expensive dat if u r  a right wing sprtr u r considered wrng

you are  labelled bhakt chowkidarchorhai

is it not  reverse fascism

loksabhaelections
bjpindia bjpup incindia rahulgandhi narendramodi priyankagandhi",neg
10798,2019-03-31 14:01:47+00:00,rahulrsa,"what an irony self proclaimed janeudhari hindu rahulgandhi to contest from a muslim dominant constituency in kerala loksabhaelections 
tajinderbagga 
squintneon shefvaidya",neg
10799,2019-03-31 13:38:49+00:00,AskTamal,"incindia rahulgandhi can any reporter ask rahulgandhi  why he opted for two seats is he fearing smritiirani ji 
we know that the reporter will be thrown out of lutyens club dont worry we have many good reporters like arnab goswami but please dont compromise your natural journalism",neg
10800,2019-03-31 13:36:30+00:00,KaKaJuKe,"harshit iyc rahulgandhi priyankagandhi keshavyadaviyc srinivasiyc agreed bhai ji coz he wasnt that in power thatif he would have been in power results could have been betteror may be you mean  saal wala youth leader
loksabhaelections",neg
10801,2019-03-31 13:23:06+00:00,msgvipul,"anantsoniinc can incindia rahulgandhi tell me how they will create jobs
or giving  per month for doing nothing
this is not a solution to takeout people from poverty
you are giving token for winning elections

politicallypropaganda
ekhichowkidarchorhai
loksabhaelections",neg
10802,2019-03-31 13:17:54+00:00,Priyadarshan_15,"prithabandyop incindia rahulgandhi seems like there is an update left
between  to  
loksabhaelections",neg
10803,2019-03-31 12:56:52+00:00,KohimaVittal,incindia rahulgandhi maithriforkarnataka loksabhaelections incindia amp rahulgandhi will sweep the elections bjpindia amp narendramodi will be defeated conclusively inckarnataka annatarajgowda kashyapnandan,pos
10804,2019-03-31 12:54:54+00:00,KohimaVittal,sardesairajdeep rahulgandhi maithriforkarnataka will sweep the loksabhaelections,pos
10805,2019-03-31 12:52:54+00:00,chegsin,"sardesairajdeep rahulgandhi safe is inverted comma means its either question mark or unsafe
why did a paramparagat dont want to use dynasty word has become a safe seat rather then safe seat is the question for wayanad people loksabhaelections",neg
10806,2019-03-31 12:45:18+00:00,gopikrishnapk,sardesairajdeep rahulgandhi what a soft corner for rahulgandhi so bhakt like,pos
10807,2019-03-31 12:44:44+00:00,cvkorlahalli,"it doesnt really matter if rahulgandhi wins or looses loksabhaelections   
he will still be appointed primeministerindia if mahaghatbandhan gets majority as a rajyasabha member like silentpm wayanad is just an unnecessary backup card played by incindia",neg
10808,2019-03-31 12:43:07+00:00,AshwiniDubele,decision indianexpress loksabhaelections decision rahulgandhi what are real issues  berojgarihatao garibihatao are the issues from  ,neg
10809,2019-03-31 12:43:04+00:00,iDarkastic,"actually amethi people want rahulgandhi to contest loksabhaelections from  wayanad
afterall why should they have all the fun",pos
10810,2019-03-31 12:38:51+00:00,ABHINAVsr,economictimes rahulgandhi if manmohansingh  was very good pm then why congress  not making again him as face of pm why rahulgandhi ,neg
10811,2019-03-31 12:27:43+00:00,shivenverma11,catchyviv rahulgandhi narendramodi myogiadityanath yadavakhilesh mayawati ecofindia dear leader thanks to clearifing this in your election manifesto loksabhaelections,pos
10812,2019-03-31 12:16:00+00:00,nikhilkarkare8,rahulgandhi read it carefully it might be a chacha chaudhary story collection a person with your iq wont even understand the first page of this exhaustive report loksabhaelections modihaitomumkinhai,neg
10813,2019-03-31 12:09:36+00:00,thtimurthulu,rahulgandhi rahulgandhi  contesting from wayanad  what do you think is correct votekar,neg
10814,2019-03-31 11:53:53+00:00,rahulc78,"divyasoti people of amethi have already spared rahulgandhi himself

so now such a condition like rahulgandhi sparing amethi doesnt even arise

congresscollapse congressmuktbharat dynastymuktbharat purigandhifamilychorhai phirekbaarmodisarkar",neg
10815,2019-03-31 11:35:14+00:00,Annuupadhyay,"breaking news  rahulgandhi may be loosing from two seats now  amethi  wayanad
elections loksabhaelections narendramodi",pos
10816,2019-03-31 11:29:27+00:00,drprateekindia,"bjpkeralam rahulgandhi rahulgandhi amp congress have already accepted defeat in the elections

      

may will witness history when narendramodi ji led bjpindia will win consecutive second term with full majority

rahulfearsamethi
bhagrahulbhag
congressmuktbharat",pos
10817,2019-03-31 11:12:17+00:00,jobinindia,"with rahulgandhi in wayanad kerala tera kya hoga vijayanpinarayi cpimspeak 
electionswithtimes indiaelections loksabhaelections this changes the whole game plan of the south is south a complete washout for bjpindia",neg
10818,2019-03-31 11:10:46+00:00,Bugsabee,indianexpress why is women safety fast trial and severe punishment for rapists not on any partys agenda rahulgandhi pmoindia elections loksabhaelections,neg
10819,2019-03-31 11:08:50+00:00,LaksshyaAdvani,"sardesairajdeep rahulgandhi he knows he is not winning amethi at any cost its gonna be smritiirani all the way 

rahulgandhi loser ",neg
10820,2019-03-31 11:06:42+00:00,lawgate_IN,"httweets rahulgandhi till date congress or rahulgandhi has never commented about garibihataotax ght levied by incindia repeatedly for over  years  i demand explanation 

republic zeenews aajtak cnnbrk cnbctvnews httweets navbharattimes chandergupta anupampkher",neg
10821,2019-03-31 11:05:10+00:00,Karthikgtweets,sumanthraman rahulgandhi incindia nahlets not hype it up he is not contesting to give a fillip to the south rather he is just here to save his own skin but definitely clever politics to read the writing in the wall in amethi rahulfromwayanad amethi wayanad rahulgandhi,pos
10822,2019-03-31 11:05:00+00:00,Prtattwit,rahulgandhi ds hooda sahab hum aapki respect karte hai aur aap par garv hai lekin es cartoon ke sath jane ki kya majboori thi i hope this report is not revealing any sensitive information about indias national interest all the best loksabhaelections rahulgandhi,pos
10823,2019-03-31 11:02:52+00:00,guptab02,"pmoindia narendramodi arvindkejriwal rahulgandhi bjpindia incindia aamaadmiparty 

can any one say something on delhis pollution before asking votes for delhis election loksabhaelections",pos
10824,2019-03-31 10:59:17+00:00,Vijapandey,timesnow rahulgandhi rahulgandhi is fearing against smritiirani in amethiwithsmriti,neg
10825,2019-03-31 10:48:15+00:00,VJ_Singh07,"is rahulgandhi showing janau while asked for vote in wayanad majority of population in wayanad kerala is muslimampchristan
on other hand is  literate muslim ampchristian of wayanad city going to asked  rahulgandhi why he show janau in whole india is same going to be here ",neg
10826,2019-03-31 10:37:01+00:00,SkJk34114427,loksabhaelections ipl dcvkkr rahulgandhi dead need for a place to win he forgets the united oppositionso choosen wayanad to make sure he win where come the united policy when he need to win he kill his friends,neg
10827,2019-03-31 10:21:32+00:00,madversity,"reporter rahulgandhi will you also contest from kerala
rg why not oops wayanad
rahulgandhi wayanad 
loksabhaelections",pos
10828,2019-03-31 10:16:32+00:00,vagishasoni,"what do you think from where rahulgandhi can win in loksabhaelections 

wayanad 
rahulfromwayanad 
rahulgandhi 
dynastymuktbharat",pos
